n,y,value
Afghanistan,2011,1.0
Afghanistan,2012,0.9903452019638288
Afghanistan,2013,0.9879094145049958
Afghanistan,2014,0.989109983678493
Afghanistan,2015,0.9911319411348741
Afghanistan,2016,0.9915802913554048
Afghanistan,2017,0.991864849092799
Afghanistan,2018,0.9939639244568781
Afghanistan,2019,0.9928225504679575
Afghanistan,2020,0.9995396037938846
Afghanistan,2025,0.9939805954918927
Afghanistan,2030,0.972772112629117
Afghanistan,2035,0.9481498617397878
Afghanistan,2040,0.9214440331203013
Afghanistan,2045,0.8938929650497456
Afghanistan,2050,0.8663954517778328
Afghanistan,2055,0.8395266483946267
Afghanistan,2060,0.8136736374842733
Afghanistan,2065,0.7890812317310303
Afghanistan,2070,0.7657980200798941
Afghanistan,2075,0.7439379860175661
Afghanistan,2080,0.7234456989341999
Afghanistan,2085,0.7043236605598712
Afghanistan,2090,0.686785029289752
Afghanistan,2095,0.6708242166387203
Afghanistan,2100,0.6562874303088124
Bangladesh,2011,1.0
Bangladesh,2012,0.9941747211155185
Bangladesh,2013,0.9889336559946035
Bangladesh,2014,0.9836239683366019
Bangladesh,2015,0.9777338582257735
Bangladesh,2016,0.9712971831241466
Bangladesh,2017,0.9654554233037559
Bangladesh,2018,0.9587499887100751
Bangladesh,2019,0.9514179080390673
Bangladesh,2020,0.9488734332423798
Bangladesh,2025,0.9110818296020269
Bangladesh,2030,0.8850121999333163
Bangladesh,2035,0.8608175433792222
Bangladesh,2040,0.8382287130662701
Bangladesh,2045,0.817379819150774
Bangladesh,2050,0.7982638566903535
Bangladesh,2055,0.7807662281090186
Bangladesh,2060,0.7646713000163864
Bangladesh,2065,0.7497946796934061
Bangladesh,2070,0.7360037217169904
Bangladesh,2075,0.7232093300698043
Bangladesh,2080,0.7116875517099289
Bangladesh,2085,0.7013003853886782
Bangladesh,2090,0.6921015528602554
Bangladesh,2095,0.6836911323049426
Bangladesh,2100,0.6758497447747991
Bhutan,2011,1.0
Bhutan,2012,0.9963290002292217
Bhutan,2013,0.9955950659733012
Bhutan,2014,0.9912491998320231
Bhutan,2015,0.9846844208562597
Bhutan,2016,0.9780824957053764
Bhutan,2017,0.9747967771094239
Bhutan,2018,0.9717292608461938
Bhutan,2019,0.9673598113206305
Bhutan,2020,0.9781096628238223
Bhutan,2025,0.9627823194741988
Bhutan,2030,0.9409869232828725
Bhutan,2035,0.9215017806773309
Bhutan,2040,0.9030976749708802
Bhutan,2045,0.8856405818980176
Bhutan,2050,0.8691533714083166
Bhutan,2055,0.8537244773436196
Bhutan,2060,0.8393749277040382
Bhutan,2065,0.8260781572965425
Bhutan,2070,0.813803604597486
Bhutan,2075,0.8025570292565736
Bhutan,2080,0.7924984370695921
Bhutan,2085,0.7832439433615029
Bhutan,2090,0.7751343497431423
Bhutan,2095,0.7679830013580554
Bhutan,2100,0.7615951977852302
India,2011,1.0
India,2012,0.995539985971748
India,2013,0.9900646253500887
India,2014,0.9834658257364917
India,2015,0.9762150735827116
India,2016,0.9687101304307596
