n,y,value
Afghanistan,2011,1.0
Afghanistan,2012,1.0067512245685024
Afghanistan,2013,1.0084438744553226
Afghanistan,2014,1.0076101270335611
Afghanistan,2015,1.0062035934813531
Afghanistan,2016,1.00589130700154
Afghanistan,2017,1.0056930305419989
Afghanistan,2018,1.004228617330905
Afghanistan,2019,1.0050252866100355
Afghanistan,2020,1.0003234466663251
Afghanistan,2025,1.0042169741554667
Afghanistan,2030,1.0188650509801462
Afghanistan,2035,1.0354438611000543
Afghanistan,2040,1.052877731145558
Afghanistan,2045,1.0702311238456341
Afghanistan,2050,1.0868735959752327
Afghanistan,2055,1.1024457507273415
Afghanistan,2060,1.1167517091208297
Afghanistan,2065,1.1297130723575592
Afghanistan,2070,1.1413762509010301
Afghanistan,2075,1.151764948271814
Afghanistan,2080,1.1609899081990576
Afghanistan,2085,1.1691328072479008
Afghanistan,2090,1.1761927486866164
Afghanistan,2095,1.1822667268161133
Afghanistan,2100,1.1874992350314761
Bangladesh,2011,1.0
Bangladesh,2012,1.0024626227508746
Bangladesh,2013,1.0046503801113498
Bangladesh,2014,1.006839603118506
Bangladesh,2015,1.0092358510388324
Bangladesh,2016,1.0118152587944163
Bangladesh,2017,1.014120491788646
Bangladesh,2018,1.0167241737927122
Bangladesh,2019,1.0195188262159762
Bangladesh,2020,1.0204757744435362
Bangladesh,2025,1.0338886972574732
Bangladesh,2030,1.0422400661261917
Bangladesh,2035,1.0493063502955995
Bangladesh,2040,1.0552904256291906
Bangladesh,2045,1.060273565565455
Bangladesh,2050,1.0643757561549079
Bangladesh,2055,1.0677306349675086
Bangladesh,2060,1.070472311792565
Bangladesh,2065,1.0727078513192598
Bangladesh,2070,1.0745198538539584
Bangladesh,2075,1.0759735376546016
Bangladesh,2080,1.0770927820289384
Bangladesh,2085,1.0779456839037755
Bangladesh,2090,1.0785760297849452
Bangladesh,2095,1.0790485820818543
Bangladesh,2100,1.0793990551282153
Bhutan,2011,1.0
Bhutan,2012,1.0025748410640056
Bhutan,2013,1.0030884719669273
Bhutan,2014,1.0061219340634502
Bhutan,2015,1.0106782974368607
Bhutan,2016,1.0152285378823833
Bhutan,2017,1.0174810716072706
Bhutan,2018,1.0195766961047157
Bhutan,2019,1.0225494507989312
Bhutan,2020,1.0152098797496898
Bhutan,2025,1.0256480926004456
Bhutan,2030,1.040177166068071
Bhutan,2035,1.0528406711605856
Bhutan,2040,1.0645071075402923
Bhutan,2045,1.0752985221904123
Bhutan,2050,1.0852360059997197
Bhutan,2055,1.0943043896767763
Bhutan,2060,1.1025316776851957
Bhutan,2065,1.1099726048682064
Bhutan,2070,1.1166815079182324
Bhutan,2075,1.1226906060275692
Bhutan,2080,1.1279508835181344
Bhutan,2085,1.132693715392457
