trip_dist,area_type,y,n,value
11_20,rural,2011,Bangladesh,0.5499178082191781
11_20,rural,2011,Bhutan,0.5499178082191781
11_20,rural,2011,India,0.5499178082191781
11_20,rural,2011,Maldives,0.5499178082191781
11_20,rural,2011,Nepal,0.5499178082191781
11_20,rural,2011,Pakistan,0.5499178082191781
11_20,rural,2011,Sri Lanka,0.5499178082191781
11_20,town,2011,Afghanistan,0.7835616438356164
11_20,town,2011,Bangladesh,0.7835616438356164
11_20,town,2011,Bhutan,0.7835616438356164
11_20,town,2011,India,0.7835616438356164
11_20,town,2011,Maldives,0.7835616438356164
11_20,town,2011,Nepal,0.7835616438356164
11_20,town,2011,Pakistan,0.7835616438356164
11_20,town,2011,Sri Lanka,0.7835616438356164
21_30,city,2011,Afghanistan,0.9260273972602739
21_30,city,2011,Bangladesh,0.9260273972602739
21_30,city,2011,Bhutan,0.9260273972602739
21_30,city,2011,India,0.9260273972602739
21_30,city,2011,Maldives,0.9260273972602739
21_30,city,2011,Nepal,0.9260273972602739
21_30,city,2011,Pakistan,0.9260273972602739
21_30,city,2011,Sri Lanka,0.9260273972602739
21_30,large_city,2011,Afghanistan,1.0684931506849313
21_30,large_city,2011,Bangladesh,1.0684931506849313
21_30,large_city,2011,Bhutan,1.0684931506849313
21_30,large_city,2011,India,1.0684931506849313
21_30,large_city,2011,Maldives,1.0684931506849313
21_30,large_city,2011,Nepal,1.0684931506849313
21_30,large_city,2011,Pakistan,1.0684931506849313
21_30,large_city,2011,Sri Lanka,1.0684931506849313
21_30,rural,2011,Afghanistan,0.5499178082191781
21_30,rural,2011,Bangladesh,0.5499178082191781
21_30,rural,2011,Bhutan,0.5499178082191781
21_30,rural,2011,India,0.5499178082191781
21_30,rural,2011,Maldives,0.5499178082191781
21_30,rural,2011,Nepal,0.5499178082191781
21_30,rural,2011,Pakistan,0.5499178082191781
21_30,rural,2011,Sri Lanka,0.5499178082191781
21_30,town,2011,Afghanistan,0.7835616438356164
21_30,town,2011,Bangladesh,0.7835616438356164
21_30,town,2011,Bhutan,0.7835616438356164
21_30,town,2011,India,0.7835616438356164
21_30,town,2011,Maldives,0.7835616438356164
21_30,town,2011,Nepal,0.7835616438356164
21_30,town,2011,Pakistan,0.7835616438356164
21_30,town,2011,Sri Lanka,0.7835616438356164
31_50,city,2011,Afghanistan,0.9260273972602739
31_50,city,2011,Bangladesh,0.9260273972602739
31_50,city,2011,Bhutan,0.9260273972602739
31_50,city,2011,India,0.9260273972602739
31_50,city,2011,Maldives,0.9260273972602739
31_50,city,2011,Nepal,0.9260273972602739
31_50,city,2011,Pakistan,0.9260273972602739
31_50,city,2011,Sri Lanka,0.9260273972602739
31_50,large_city,2011,Afghanistan,1.0684931506849313
31_50,large_city,2011,Bangladesh,1.0684931506849313
31_50,large_city,2011,Bhutan,1.0684931506849313
31_50,large_city,2011,India,1.0684931506849313
31_50,large_city,2011,Maldives,1.0684931506849313
31_50,large_city,2011,Nepal,1.0684931506849313
31_50,large_city,2011,Pakistan,1.0684931506849313
31_50,large_city,2011,Sri Lanka,1.0684931506849313
31_50,rural,2011,Afghanistan,0.5499178082191781
31_50,rural,2011,Bangladesh,0.5499178082191781
31_50,rural,2011,Bhutan,0.5499178082191781
31_50,rural,2011,India,0.5499178082191781
31_50,rural,2011,Maldives,0.5499178082191781
31_50,rural,2011,Nepal,0.5499178082191781
31_50,rural,2011,Pakistan,0.5499178082191781
31_50,rural,2011,Sri Lanka,0.5499178082191781
31_50,town,2011,Afghanistan,0.7835616438356164
31_50,town,2011,Bangladesh,0.7835616438356164
31_50,town,2011,Bhutan,0.7835616438356164
31_50,town,2011,India,0.7835616438356164
31_50,town,2011,Maldives,0.7835616438356164
31_50,town,2011,Nepal,0.7835616438356164
31_50,town,2011,Pakistan,0.7835616438356164
31_50,town,2011,Sri Lanka,0.7835616438356164
51+,city,2011,Afghanistan,0.9260273972602739
51+,city,2011,Bangladesh,0.9260273972602739
51+,city,2011,Bhutan,0.9260273972602739
51+,city,2011,India,0.9260273972602739
51+,city,2011,Maldives,0.9260273972602739
51+,city,2011,Nepal,0.9260273972602739
51+,city,2011,Pakistan,0.9260273972602739
51+,city,2011,Sri Lanka,0.9260273972602739
51+,large_city,2011,Afghanistan,1.0684931506849313
51+,large_city,2011,Bangladesh,1.0684931506849313
51+,large_city,2011,Bhutan,1.0684931506849313
51+,large_city,2011,India,1.0684931506849313
51+,large_city,2011,Maldives,1.0684931506849313
51+,large_city,2011,Nepal,1.0684931506849313
51+,large_city,2011,Pakistan,1.0684931506849313
51+,large_city,2011,Sri Lanka,1.0684931506849313
51+,rural,2011,Afghanistan,0.5499178082191781
51+,rural,2011,Bangladesh,0.5499178082191781
51+,rural,2011,Bhutan,0.5499178082191781
51+,rural,2011,India,0.5499178082191781
51+,rural,2011,Maldives,0.5499178082191781
51+,rural,2011,Nepal,0.5499178082191781
51+,rural,2011,Pakistan,0.5499178082191781
51+,rural,2011,Sri Lanka,0.5499178082191781
51+,town,2011,Afghanistan,0.7835616438356164
51+,town,2011,Bangladesh,0.7835616438356164
51+,town,2011,Bhutan,0.7835616438356164
51+,town,2011,India,0.7835616438356164
