n,trip_dist,y,value
Sri Lanka,No_travel,2082,0.0
Sri Lanka,No_travel,2083,0.0
Sri Lanka,No_travel,2084,0.0
Sri Lanka,No_travel,2085,0.0
Sri Lanka,No_travel,2086,0.0
Sri Lanka,No_travel,2087,0.0
Sri Lanka,No_travel,2088,0.0
Sri Lanka,No_travel,2089,0.0
Sri Lanka,No_travel,2090,0.0
Sri Lanka,No_travel,2091,0.0
Sri Lanka,No_travel,2092,0.0
Sri Lanka,No_travel,2093,0.0
Sri Lanka,No_travel,2094,0.0
Sri Lanka,No_travel,2095,0.0
Sri Lanka,No_travel,2096,0.0
Sri Lanka,No_travel,2097,0.0
Sri Lanka,No_travel,2098,0.0
Sri Lanka,No_travel,2099,0.0
Sri Lanka,No_travel,2100,0.0
