n,y,area_type,value
Bangladesh,2035,large_city,41.565738208131606
Bangladesh,2035,town,27.369789366556603
Bangladesh,2040,city,22.9793650276806
Bangladesh,2040,large_city,46.94708984149801
Bangladesh,2040,town,28.909523744501403
Bangladesh,2045,city,23.698516736754478
Bangladesh,2045,large_city,52.16321561050986
Bangladesh,2045,town,30.053426252755678
Bangladesh,2050,city,24.0905554608921
Bangladesh,2050,large_city,57.145038535139406
Bangladesh,2050,town,30.813501170908506
Bangladesh,2055,city,25.203534778909802
Bangladesh,2055,large_city,59.7851290104372
Bangladesh,2055,town,32.237079368373
Bangladesh,2060,city,26.090102152325997
Bangladesh,2060,large_city,61.888149291564
Bangladesh,2060,town,33.37106089251
Bangladesh,2065,city,26.756795924533204
Bangladesh,2065,large_city,63.46960893726481
Bangladesh,2065,town,34.22380874068201
Bangladesh,2070,city,27.2124839331187
Bangladesh,2070,large_city,64.5505432832118
Bangladesh,2070,town,34.8066654958495
Bangladesh,2075,city,27.4793392396632
Bangladesh,2075,large_city,65.18354889408481
Bangladesh,2075,town,35.14799205073201
Bangladesh,2080,city,27.583469510934002
Bangladesh,2080,large_city,65.430555584076
Bangladesh,2080,town,35.28118193259001
Bangladesh,2085,city,27.540272287404893
Bangladesh,2085,large_city,65.3280877515186
Bangladesh,2085,town,35.2259296699365
Bangladesh,2090,city,27.370573019011502
Bangladesh,2090,large_city,64.92554530091101
Bangladesh,2090,town,35.00887246617751
Bangladesh,2095,city,27.0995159188555
Bangladesh,2095,large_city,64.282572644727
Bangladesh,2095,town,34.662171524117504
Bangladesh,2100,city,26.776833430080497
Bangladesh,2100,large_city,63.517139764377
Bangladesh,2100,town,34.2494381082425
Bhutan,2011,city,0.08337565499999999
Bhutan,2011,large_city,0.10459854899999999
Bhutan,2011,town,0.064679296
Bhutan,2012,city,0.0857283612631579
Bhutan,2012,large_city,0.10979294627368422
Bhutan,2012,town,0.0663498924631579
Bhutan,2013,city,0.08806463731578947
Bhutan,2013,large_city,0.11512631516842103
Bhutan,2013,town,0.06799674751578946
Bhutan,2014,city,0.09038054652631579
Bhutan,2014,large_city,0.12059600374736841
Bhutan,2014,town,0.06961664972631579
Bhutan,2015,city,0.09143886336842105
Bhutan,2015,large_city,0.12451954606315786
Bhutan,2015,town,0.07025879056842103
Bhutan,2016,city,0.09369337894736843
Bhutan,2016,large_city,0.13020578210526315
Bhutan,2016,town,0.07181083894736842
Bhutan,2017,city,0.09591879600000001
Bhutan,2017,large_city,0.13602152879999999
Bhutan,2017,town,0.0733288752
Bhutan,2018,city,0.09683936000000001
Bhutan,2018,large_city,0.140122628
Bhutan,2018,town,0.07384001200000001
Bhutan,2019,city,0.0989905677894737
Bhutan,2019,large_city,0.14614178202105266
Bhutan,2019,town,0.07528005018947369
Bhutan,2020,city,0.09980785389473686
Bhutan,2020,large_city,0.15032914901052635
Bhutan,2020,town,0.07569619709473686
Bhutan,2025,city,0.1065514121408
Bhutan,2025,large_city,0.17725410859903998
Bhutan,2025,town,0.07965531062015999
Bhutan,2030,city,0.11241283005120001
Bhutan,2030,large_city,0.20635783802256
Bhutan,2030,town,0.08270372496624001
Bhutan,2035,city,0.11868443792205002
Bhutan,2035,large_city,0.23255586637998005
Bhutan,2035,town,0.08630601061797001
Bhutan,2040,city,0.12350075220787501
Bhutan,2040,large_city,0.25829300176047004
Bhutan,2040,town,0.08868530206165501
Bhutan,2045,city,0.1266914967163125
Bhutan,2045,large_city,0.282840326659275
Bhutan,2045,town,0.08974501097441251
Bhutan,2050,city,0.12822645999940002
Bhutan,2050,large_city,0.30565001077408005
Bhutan,2050,town,0.08949683534652
Bhutan,2055,city,0.1329525813042
Bhutan,2055,large_city,0.31691554074144007
Bhutan,2055,town,0.09279547511436001
Bhutan,2060,city,0.13649027346990003
Bhutan,2060,large_city,0.3253482436996801
Bhutan,2060,town,0.09526463985042001
Bhutan,2065,city,0.13872646515000003
Bhutan,2065,large_city,0.3306785944800001
Bhutan,2065,town,0.09682541037000002
Bhutan,2070,city,0.139601784049
Bhutan,2070,large_city,0.3327650689168
Bhutan,2070,town,0.0974363472342
Bhutan,2075,city,0.13917660609020002
Bhutan,2075,large_city,0.3317515834966401
Bhutan,2075,town,0.09713959037316001
Bhutan,2080,city,0.1376423775468
Bhutan,2080,large_city,0.32809448362176
Bhutan,2080,town,0.09606876147144001
Bhutan,2085,city,0.1352515300773
Bhutan,2085,large_city,0.32239548393936
Bhutan,2085,town,0.09440004752334
Bhutan,2090,city,0.1323607420464
Bhutan,2090,large_city,0.31550478920448005
Bhutan,2090,town,0.09238239546912001
Bhutan,2095,city,0.1291545570532
Bhutan,2095,large_city,0.30786229109824004
Bhutan,2095,town,0.09014460920856
Bhutan,2100,city,0.12575935612800004
Bhutan,2100,large_city,0.2997692407296001
Bhutan,2100,town,0.08777489754240003
India,2011,city,90.82064308407999
India,2011,large_city,167.63862313744
India,2011,town,133.18263208431998
India,2012,city,92.03147388215052
India,2012,large_city,173.95393617649898
India,2012,town,135.45311622497053
India,2013,city,93.23321849803632
India,2013,large_city,180.4554595071274
India,2013,town,137.7348944590663
India,2014,city,94.40701242442105
India,2014,large_city,187.11175307115792
India,2014,town,140.00071319242107
India,2015,city,95.55339036796262
India,2015,large_city,193.92744397527474
India,2015,town,142.25179802719265
India,2016,city,96.71832678158317
India,2016,large_city,201.00186845923372
India,2016,town,144.5573232025432
India,2017,city,97.87769871157896
India,2017,large_city,208.2945481768421
India,2017,town,146.88240495157896
India,2018,city,98.98771594578947
India,2018,large_city,215.71774970842105
India,2018,town,149.16199033578948
India,2019,city,100.0522200809642
India,2019,large_city,223.2812429676716
India,2019,town,151.4020377308042
India,2020,city,101.05979769047053
India,2020,large_city,230.96082082225897
India,2020,town,153.58542925025054
India,2025,city,109.94741408829289
India,2025,large_city,283.219481307203
India,2025,town,170.9670212182524
India,2030,city,114.94839473892337
India,2030,large_city,334.3606706004504
India,2030,town,183.3836745254466
India,2035,city,120.7857135532773
India,2035,large_city,381.47657542211374
India,2035,town,196.3513327788827
India,2040,city,124.74222421291483
India,2040,large_city,428.42923028327914
India,2040,town,206.96216024553985
India,2045,city,126.6545965855567
India,2045,large_city,473.94125473043425
India,2045,town,214.85828266550794
India,2050,city,126.53620854387766
India,2050,large_city,517.0725670586695
India,2050,town,219.94230628325826
India,2055,city,132.65314591986444
India,2055,large_city,542.0685784607483
India,2055,town,230.57462512184802
India,2060,city,137.81897236113326
India,2060,large_city,563.1780076881951
India,2060,town,239.5537449676724
India,2065,city,141.91021168797292
India,2065,large_city,579.8962865549655
India,2065,town,246.6650423856747
India,2070,city,144.95615364633713
India,2070,large_city,592.3431035225923
India,2070,town,251.95942813372932
India,2075,city,146.9094853396949
India,2075,large_city,600.3251210385614
India,2075,town,255.35466403116268
India,2080,city,147.87557819262844
India,2080,large_city,604.2729247323173
India,2080,town,257.033904247091
India,2085,city,148.02981875012003
India,2085,large_city,604.9032072571731
India,2085,town,257.3020016109009
India,2090,city,147.56069712560728
India,2090,large_city,602.9862071712616
India,2090,town,256.4865852711036
India,2095,city,146.5783068512766
India,2095,large_city,598.9718063381159
India,2095,town,254.7790172548578
India,2100,city,145.2029420279222
India,2100,large_city,593.3515698221195
India,2100,town,252.38838998136447
Maldives,2011,city,0.019087782
Maldives,2011,large_city,0.0646257762
Maldives,2011,town,0.0526277418
Maldives,2012,city,0.019965304894736847
Maldives,2012,large_city,0.06965673041052634
Maldives,2012,town,0.055719264694736856
Maldives,2013,city,0.020310231578947374
Maldives,2013,large_city,0.07303749684210527
Maldives,2013,town,0.05739227157894737
Maldives,2014,city,0.021142813263157898
Maldives,2014,large_city,0.07838845427368421
Maldives,2014,town,0.06051393246315789
Maldives,2015,city,0.021949362947368423
Maldives,2015,large_city,0.08392508450526316
Maldives,2015,town,0.06365315254736843
Maldives,2016,city,0.022234533157894743
Maldives,2016,large_city,0.08770185568421052
Maldives,2016,town,0.06535661115789475
Maldives,2017,city,0.022989629473684214
Maldives,2017,large_city,0.09357558505263157
Maldives,2017,town,0.06852078547368422
Maldives,2018,city,0.023715092210526315
Maldives,2018,large_city,0.09964445237894735
Maldives,2018,town,0.07169965541052631
Maldives,2019,city,0.023931021052631583
Maldives,2019,large_city,0.10383521789473685
Maldives,2019,town,0.07342376105263158
Maldives,2020,city,0.024125278894736844
Maldives,2020,large_city,0.10813801481052632
Maldives,2020,town,0.07514860629473684
Maldives,2025,city,0.025484817267368422
Maldives,2025,large_city,0.13530357575726315
Maldives,2025,town,0.08625830497536842
Maldives,2030,city,0.025184316528000007
Maldives,2030,large_city,0.1606199743008
Maldives,2030,town,0.09402144837120002
Maldives,2035,city,0.025353584717500006
Maldives,2035,large_city,0.18457409674339997
Maldives,2035,town,0.10211643813910001
Maldives,2040,city,0.024977209424400005
Maldives,2040,large_city,0.20980855916496
Maldives,2040,town,0.10972746485064
Maldives,2045,city,0.02405067630075
Maldives,2045,large_city,0.2363568423909
Maldives,2045,town,0.11685799190835001
Maldives,2050,city,0.022499911098500004
Maldives,2050,large_city,0.26345350449879995
Maldives,2050,town,0.12313587710270002
Maldives,2055,city,0.024108440248200004
Maldives,2055,large_city,0.28228791854255997
Maldives,2055,town,0.13193891844924002
Maldives,2060,city,0.025521710095200004
Maldives,2060,large_city,0.29883602366015993
Maldives,2060,town,0.13967335888464003
Maldives,2065,city,0.026670532224600002
Maldives,2065,large_city,0.3122876864116799
Maldives,2065,town,0.14596054908372003
Maldives,2070,city,0.02756770846830001
Maldives,2070,large_city,0.32279280461064
Maldives,2070,town,0.15087054998106006
Maldives,2075,city,0.028186203264450007
Maldives,2075,large_city,0.33003481640556
Maldives,2075,town,0.15425540331999005
Maldives,2080,city,0.028501036271400007
Maldives,2080,large_city,0.33372122470512
Maldives,2080,town,0.15597839850348003
Maldives,2085,city,0.028513496349800008
Maldives,2085,large_city,0.33386712089584
Maldives,2085,town,0.15604658911436003
Maldives,2090,city,0.028289091151200006
Maldives,2090,large_city,0.33123954002496
Maldives,2090,town,0.15481848066384005
Maldives,2095,city,0.027945107883000003
Maldives,2095,large_city,0.32721180866639993
Maldives,2095,town,0.1529359540506
Maldives,2100,city,0.027589412579850005
Maldives,2100,large_city,0.32304694002587997
Maldives,2100,town,0.15098933066427003
Nepal,2011,city,1.4569893046800002
Nepal,2011,large_city,1.9426524062400001
Nepal,2011,town,1.26570988908
Nepal,2012,city,1.4775120808515787
Nepal,2012,large_city,2.0118693656968416
Nepal,2012,town,1.2818899534515786
Nepal,2013,city,1.4976480354684212
Nepal,2013,large_city,2.082438556063158
Nepal,2013,town,1.297660408468421
Nepal,2014,city,1.519827657454737
Nepal,2014,large_city,2.157825750290526
Nepal,2014,town,1.3151237922547365
Nepal,2015,city,1.546163936604737
Nepal,2015,large_city,2.241326922490526
Nepal,2015,town,1.336096840904737
Nepal,2016,city,1.5786450425494738
Nepal,2016,large_city,2.3363180041010523
Nepal,2016,town,1.3622781533494737
Nepal,2017,city,1.615651699882105
Nepal,2017,large_city,2.440985677035789
Nepal,2017,town,1.392247423082105
Nepal,2018,city,1.6539136870421054
Nepal,2018,large_city,2.5507894599157894
Nepal,2018,town,1.4231708530421052
Nepal,2019,city,1.6921792186121052
Nepal,2019,large_city,2.6639659686757895
Nepal,2019,town,1.453964712712105
Nepal,2020,city,1.7429669151157896
Nepal,2020,large_city,2.8007234657684212
Nepal,2020,town,1.4953656191157896
Nepal,2025,city,1.9477565013041085
Nepal,2025,large_city,3.465374293051443
Nepal,2025,town,1.6578464349044484
Nepal,2030,city,2.14215095004608
Nepal,2030,large_city,4.217334161661439
Nepal,2030,town,1.8073122578924798
Nepal,2035,city,2.35081021407232
Nepal,2035,large_city,4.95009888894976
Nepal,2035,town,1.9706752553779197
Nepal,2040,city,2.539589590355904
Nepal,2040,large_city,5.720301062590872
Nepal,2040,town,2.1142498305332236
Nepal,2045,city,2.7073676752824687
Nepal,2045,large_city,6.524979752036416
Nepal,2045,town,2.237119530031118
Nepal,2050,city,2.8510167323036164
Nepal,2050,large_city,7.355196708415488
Nepal,2050,town,2.3367550252008957
Nepal,2055,city,3.08572560146124
Nepal,2055,large_city,7.96071048260832
Nepal,2055,town,2.5291274947304396
Nepal,2060,city,3.3035881994588823
Nepal,2060,large_city,8.522763397108175
Nepal,2060,town,2.7076923957729417
Nepal,2065,city,3.505211663680651
Nepal,2065,large_city,9.042921775549202
Nepal,2065,town,2.87294735127015
Nepal,2070,city,3.6889881101354343
Nepal,2070,large_city,9.517037517744912
Nepal,2070,town,3.023574504699654
Nepal,2075,city,3.8528805553418186
Nepal,2075,large_city,9.939855511009425
Nepal,2075,town,3.1579043003087577
Nepal,2080,city,3.9955583391988405
Nepal,2080,large_city,10.307942851325121
Nepal,2080,town,3.27484610027604
Nepal,2085,city,4.113866332925111
Nepal,2085,large_city,10.613159778386647
Nepal,2085,town,3.3718138927582406
Nepal,2090,city,4.210324480350335
Nepal,2090,large_city,10.86200737033628
Nepal,2090,town,3.4508730782633843
Nepal,2095,city,4.290980160493377
Nepal,2095,large_city,11.070086960463335
Nepal,2095,town,3.516980219533287
Nepal,2100,city,4.364653769631611
Nepal,2100,large_city,11.26015385179048
Nepal,2100,town,3.57736470427791
Pakistan,2011,city,23.210509104
Pakistan,2011,large_city,37.940793044399996
Pakistan,2011,town,8.7598698516
Pakistan,2012,city,23.582290428126317
Pakistan,2012,large_city,39.233349366307365
Pakistan,2012,town,8.782877005566316
Pakistan,2013,city,23.893524942821056
Pakistan,2013,large_city,40.4561869734979
Pakistan,2013,town,8.778022283681052
Pakistan,2014,city,24.176005771842107
Pakistan,2014,large_city,41.659443008565795
Pakistan,2014,town,8.757618719592106
Pakistan,2015,city,24.433302675663164
Pakistan,2015,large_city,42.84748443841368
Pakistan,2015,town,8.723265085923158
Pakistan,2016,city,24.66780512286316
Pakistan,2016,large_city,44.02295172083368
Pakistan,2016,town,8.676079956303157
Pakistan,2017,city,24.9342117472
Pakistan,2017,large_city,45.28373246291999
Pakistan,2017,town,8.63525538988
Pakistan,2018,city,25.263864753915787
Pakistan,2018,large_city,46.69150620422841
Pakistan,2018,town,8.610830841855787
Pakistan,2019,city,25.625060783810525
Pakistan,2019,large_city,48.19359138238894
Pakistan,2019,town,8.590988133800526
Pakistan,2020,city,26.033839949473684
Pakistan,2020,large_city,49.82471659705263
Pakistan,2020,town,8.580323453473683
Pakistan,2025,city,31.0318425777229
Pakistan,2025,large_city,64.80442546014376
Pakistan,2025,town,9.300145831023338
Pakistan,2030,city,34.9089758228868
Pakistan,2030,large_city,79.56027929563597
Pakistan,2030,town,9.321439288877219
Pakistan,2035,city,39.261928236855404
Pakistan,2035,large_city,94.86084180044622
Pakistan,2035,town,9.56223723389836
Pakistan,2040,city,43.4570230317125
Pakistan,2040,large_city,111.3452722442025
Pakistan,2040,town,9.496468549084998
Pakistan,2045,city,47.36896878816069
Pakistan,2045,large_city,128.7621001037314
Pakistan,2045,town,9.084840348227884
Pakistan,2050,city,50.955345923027146
Pakistan,2050,large_city,147.02783416737424
Pakistan,2050,town,8.313766966388636
Pakistan,2055,city,56.072311779045506
Pakistan,2055,large_city,161.79245589038754
Pakistan,2055,town,9.148640342896895
Pakistan,2060,city,61.04820838593621
Pakistan,2060,large_city,176.15003286095842
Pakistan,2060,town,9.960497157705378
Pakistan,2065,city,65.73203583210264
Pakistan,2065,large_city,189.66486614388478
Pakistan,2065,town,10.724700583132533
Pakistan,2070,city,70.05205163516509
Pakistan,2070,large_city,202.1299481796848
Pakistan,2070,town,11.429545266790088
Pakistan,2075,city,73.9387646488382
Pakistan,2075,large_city,213.34476747055453
Pakistan,2075,town,12.063693179547279
Pakistan,2080,city,77.35491575534645
Pakistan,2080,large_city,223.20181562281542
Pakistan,2080,town,12.6210652021881
Pakistan,2085,city,80.3700043963245
Pakistan,2085,large_city,231.90162806988042
Pakistan,2085,town,13.113000717295046
Pakistan,2090,city,83.04328382092888
Pakistan,2090,large_city,239.6151756241943
Pakistan,2090,town,13.549167360256812
Pakistan,2095,city,85.38457147585872
Pakistan,2095,large_city,246.3707857928927
Pakistan,2095,town,13.931166925008522
Pakistan,2100,city,87.42159483310424
Pakistan,2100,large_city,252.24846411964927
Pakistan,2100,town,14.263523367506474
Sri Lanka,2011,city,1.8804132269999998
Sri Lanka,2011,large_city,0.7711593637999999
Sri Lanka,2011,town,1.1472420091999997
Sri Lanka,2012,city,1.8832103429473686
Sri Lanka,2012,large_city,0.7965647597052632
Sri Lanka,2012,town,1.1450240973473684
Sri Lanka,2013,city,1.8831544214210525
Sri Lanka,2013,large_city,0.8210593753578947
Sri Lanka,2013,town,1.1410236032210526
Sri Lanka,2014,city,1.8848553745263157
Sri Lanka,2014,large_city,0.8466065685473685
Sri Lanka,2014,town,1.1380412569263156
Sri Lanka,2015,city,1.8874273069473684
Sri Lanka,2015,large_city,0.8728710533052633
Sri Lanka,2015,town,1.1355320397473685
Sri Lanka,2016,city,1.8907712121842104
Sri Lanka,2016,large_city,0.8998460045315789
Sri Lanka,2016,town,1.1334300832842106
Sri Lanka,2017,city,1.8949893385263161
Sri Lanka,2017,large_city,0.9276186141473687
Sri Lanka,2017,town,1.1317904473263158
Sri Lanka,2018,city,1.9001778338947364
Sri Lanka,2018,large_city,0.9562794466105262
Sri Lanka,2018,town,1.1306635194947365
Sri Lanka,2019,city,1.9069995138157894
Sri Lanka,2019,large_city,0.9862184048684212
Sri Lanka,2019,town,1.1304345813157894
Sri Lanka,2020,city,1.9156458704210524
Sri Lanka,2020,large_city,1.017613333957895
Sri Lanka,2020,town,1.1312043956210525
Sri Lanka,2025,city,2.2872243989140917
Sri Lanka,2025,large_city,1.3812680832959656
Sri Lanka,2025,town,1.3237261943399419
Sri Lanka,2030,city,2.4911037121321997
Sri Lanka,2030,large_city,1.69618971859788
Sri Lanka,2030,town,1.4106924392299198
Sri Lanka,2035,city,2.7121681444766996
Sri Lanka,2035,large_city,1.9925498918161202
Sri Lanka,2035,town,1.5122863063471799
Sri Lanka,2040,city,2.9246004877932004
Sri Lanka,2040,large_city,2.312315707307841
Sri Lanka,2040,town,1.6042545365789602
Sri Lanka,2045,city,3.120244844324
Sri Lanka,2045,large_city,2.6489481603753604
Sri Lanka,2045,town,1.68213796682064
Sri Lanka,2050,city,3.2942247190470004
Sri Lanka,2050,large_city,2.9969410248891006
Sri Lanka,2050,town,1.7435286927639002
Sri Lanka,2055,city,3.5208736033964994
Sri Lanka,2055,large_city,3.20313622943145
Sri Lanka,2055,town,1.8634867608220496
Sri Lanka,2060,city,3.735206790141601
Sri Lanka,2060,large_city,3.398127152982481
Sri Lanka,2060,town,1.9769265206359203
Sri Lanka,2065,city,3.937928552424
Sri Lanka,2065,large_city,3.5825545123272007
Sri Lanka,2065,town,2.0842207216488
Sri Lanka,2070,city,4.12838344884
Sri Lanka,2070,large_city,3.7558220156520004
Sri Lanka,2070,town,2.185022459508
Sri Lanka,2075,city,4.3015718315514
Sri Lanka,2075,large_city,3.9133812028504202
Sri Lanka,2075,town,2.2766855791381797
Sri Lanka,2080,city,4.455908932096901
Sri Lanka,2080,large_city,4.053790321151571
Sri Lanka,2080,town,2.35837131284153
Sri Lanka,2085,city,4.5920411403881
Sri Lanka,2085,large_city,4.17763742771893
Sri Lanka,2085,town,2.43042177430297
Sri Lanka,2090,city,4.7087459434268
Sri Lanka,2090,large_city,4.283810333898041
Sri Lanka,2090,town,2.49218992615516
Sri Lanka,2095,city,4.8058465068067004
Sri Lanka,2095,large_city,4.372148163509511
Sri Lanka,2095,town,2.54358217555379
Sri Lanka,2100,city,4.883167899936001
Sri Lanka,2100,large_city,4.4424917723808015
Sri Lanka,2100,town,2.5845059372832004
Afghanistan,2011,rural,22.24521
Afghanistan,2012,rural,23.108448
Afghanistan,2013,rural,23.852755799999997
Afghanistan,2014,rural,24.6751336
Afghanistan,2015,rural,25.3789875
Afghanistan,2016,rural,25.973072000000002
Afghanistan,2017,rural,26.640900000000002
Afghanistan,2018,rural,27.3358845
Afghanistan,2019,rural,28.042714200000002
Afghanistan,2020,rural,28.8276678
Afghanistan,2025,rural,30.608192685680002
Afghanistan,2030,rural,33.412680783439995
Afghanistan,2035,rural,35.94215156991
Afghanistan,2040,rural,38.1281461362
Afghanistan,2045,rural,39.93329338713001
Afghanistan,2050,rural,41.33621198322
Afghanistan,2055,rural,42.317694759599995
Afghanistan,2060,rural,42.887426883719996
Afghanistan,2065,rural,43.07785728674999
Afghanistan,2070,rural,42.877345732719995
Afghanistan,2075,rural,42.32913557355
Afghanistan,2080,rural,41.433923912
Afghanistan,2085,rural,40.25033846352001
Afghanistan,2090,rural,38.91826417336
Afghanistan,2095,rural,37.502764507600006
Afghanistan,2100,rural,36.0192356069
Bangladesh,2011,rural,103.3069275
Bangladesh,2012,rural,103.4318463
Bangladesh,2013,rural,103.5666914
Bangladesh,2014,rural,103.658814
Bangladesh,2015,rural,103.6816836
Bangladesh,2016,rural,103.7243826
Bangladesh,2017,rural,103.7753418
Bangladesh,2018,rural,103.7207424
Bangladesh,2019,rural,103.60724400000001
Bangladesh,2020,rural,103.50406659999999
Bangladesh,2025,rural,102.84712162593
Bangladesh,2030,rural,101.2954865988
Bangladesh,2035,rural,98.69377141391999
Bangladesh,2040,rural,95.32553838631999
Bangladesh,2045,rural,91.43369939997999
Bangladesh,2050,rural,87.23432383305999
Bangladesh,2055,rural,82.88306884228
Bangladesh,2060,rural,78.42237266359999
Bangladesh,2065,rural,73.94637739751997
Bangladesh,2070,rural,69.52254028782
Bangladesh,2075,rural,65.22192381551997
Bangladesh,2080,rural,61.09836697239999
Bangladesh,2085,rural,57.16834329114002
Bangladesh,2090,rural,53.448936213899984
Bangladesh,2095,rural,49.9607949123
Bangladesh,2100,rural,46.75388369729998
Bhutan,2011,rural,0.4573465
Bhutan,2012,rural,0.45812879999999995
Bhutan,2013,rural,0.4588123
Bhutan,2014,rural,0.4594068
Bhutan,2015,rural,0.45378280000000004
Bhutan,2016,rural,0.45428999999999997
Bhutan,2017,rural,0.4547308
Bhutan,2018,rural,0.449198
Bhutan,2019,rural,0.4495876
Bhutan,2020,rural,0.4441668
Bhutan,2025,rural,0.43426716864000003
Bhutan,2030,rural,0.42115160696
Bhutan,2035,rural,0.40586768507999993
Bhutan,2040,rural,0.38851394396999994
Bhutan,2045,rural,0.3693781656499999
Bhutan,2050,rural,0.3489736938799999
Bhutan,2055,rural,0.32791040283999984
Bhutan,2060,rural,0.3066628429799999
Bhutan,2065,rural,0.2852695299999999
Bhutan,2070,rural,0.26391279979999993
Bhutan,2075,rural,0.24285522003999982
Bhutan,2080,rural,0.22253237735999998
Bhutan,2085,rural,0.20329193845999993
Bhutan,2090,rural,0.1855600732799999
Bhutan,2095,rural,0.16938654263999986
Bhutan,2100,rural,0.15471250559999994
India,2011,rural,865.9781016941599
India,2012,rural,873.05147371638
India,2013,rural,879.7064275357701
India,2014,rural,885.730521312
India,2015,rural,891.1373676295699
India,2016,rural,896.36248155664
India,2017,rural,901.14534816
