trip_dist,area_type,y,n,value
21_30,town,2040,Bangladesh,3.220225155046471
31_50,city,2040,Bangladesh,3.8057206377821924
31_50,large_city,2040,Bangladesh,4.391216120517914
31_50,rural,2040,Bangladesh,2.2600125633598864
31_50,town,2040,Bangladesh,3.220225155046471
51+,city,2040,Bangladesh,3.8057206377821924
51+,large_city,2040,Bangladesh,4.391216120517914
51+,rural,2040,Bangladesh,2.2600125633598864
51+,town,2040,Bangladesh,3.220225155046471
No_travel,city,2040,Bangladesh,3.8057206377821924
No_travel,large_city,2040,Bangladesh,4.391216120517914
No_travel,rural,2040,Bangladesh,2.2600125633598864
No_travel,town,2040,Bangladesh,3.220225155046471
00_01,city,2041,Bangladesh,3.8328235399051205
00_01,large_city,2041,Bangladesh,4.422488699890522
00_01,rural,2041,Bangladesh,2.276107517543656
00_01,town,2041,Bangladesh,3.2431583799197172
02_05,city,2041,Bangladesh,3.8328235399051205
02_05,large_city,2041,Bangladesh,4.422488699890522
02_05,rural,2041,Bangladesh,2.276107517543656
02_05,town,2041,Bangladesh,3.2431583799197172
06_10,city,2041,Bangladesh,3.8328235399051205
06_10,large_city,2041,Bangladesh,4.422488699890522
06_10,rural,2041,Bangladesh,2.276107517543656
06_10,town,2041,Bangladesh,3.2431583799197172
11_20,city,2041,Bangladesh,3.8328235399051205
11_20,large_city,2041,Bangladesh,4.422488699890522
11_20,rural,2041,Bangladesh,2.276107517543656
11_20,town,2041,Bangladesh,3.2431583799197172
21_30,city,2041,Bangladesh,3.8328235399051205
21_30,large_city,2041,Bangladesh,4.422488699890522
21_30,rural,2041,Bangladesh,2.276107517543656
21_30,town,2041,Bangladesh,3.2431583799197172
31_50,city,2041,Bangladesh,3.8328235399051205
31_50,large_city,2041,Bangladesh,4.422488699890522
31_50,rural,2041,Bangladesh,2.276107517543656
31_50,town,2041,Bangladesh,3.2431583799197172
51+,city,2041,Bangladesh,3.8328235399051205
51+,large_city,2041,Bangladesh,4.422488699890522
51+,rural,2041,Bangladesh,2.276107517543656
51+,town,2041,Bangladesh,3.2431583799197172
No_travel,city,2041,Bangladesh,3.8328235399051205
No_travel,large_city,2041,Bangladesh,4.422488699890522
No_travel,rural,2041,Bangladesh,2.276107517543656
No_travel,town,2041,Bangladesh,3.2431583799197172
00_01,city,2042,Bangladesh,3.8599264420280477
00_01,large_city,2042,Bangladesh,4.453761279263131
00_01,rural,2042,Bangladesh,2.292202471727425
00_01,town,2042,Bangladesh,3.2660916047929636
02_05,city,2042,Bangladesh,3.8599264420280477
02_05,large_city,2042,Bangladesh,4.453761279263131
02_05,rural,2042,Bangladesh,2.292202471727425
02_05,town,2042,Bangladesh,3.2660916047929636
06_10,city,2042,Bangladesh,3.8599264420280477
06_10,large_city,2042,Bangladesh,4.453761279263131
06_10,rural,2042,Bangladesh,2.292202471727425
06_10,town,2042,Bangladesh,3.2660916047929636
11_20,city,2042,Bangladesh,3.8599264420280477
11_20,large_city,2042,Bangladesh,4.453761279263131
11_20,rural,2042,Bangladesh,2.292202471727425
11_20,town,2042,Bangladesh,3.2660916047929636
21_30,city,2042,Bangladesh,3.8599264420280477
21_30,large_city,2042,Bangladesh,4.453761279263131
