n,y,value
Afghanistan,2011,1.0
Afghanistan,2012,1.022876105067521
Afghanistan,2013,1.028702542974029
Afghanistan,2014,1.025827990753117
Afghanistan,2015,1.0209989559795094
Afghanistan,2016,1.0199302340909475
Afghanistan,2017,1.0192523305587005
Afghanistan,2018,1.0142610487936208
Afghanistan,2019,1.0169730181464232
Afghanistan,2020,1.001082949449149
Afghanistan,2025,1.014221473572657
Afghanistan,2030,1.0654087548036277
Afghanistan,2035,1.1269444011111813
Afghanistan,2040,1.1962386799514229
Afghanistan,2045,1.270482515523263
Afghanistan,2050,1.3473300534460617
Afghanistan,2055,1.4250138987055396
Afghanistan,2060,1.5021110616144315
Afghanistan,2065,1.5775124642103595
Afghanistan,2070,1.6506768843001718
Afghanistan,2075,1.7208677026076795
Afghanistan,2080,1.7879148485937977
Afghanistan,2085,1.8515046974381342
Afghanistan,2090,1.9106451082645917
Afghanistan,2095,1.965098646710972
Afghanistan,2100,2.0151827219712546
Bangladesh,2011,1.0
Bangladesh,2012,1.0139633096979552
Bangladesh,2013,1.0266667075579665
Bangladesh,2014,1.0396730382513408
Bangladesh,2015,1.0542630938011575
Bangladesh,2016,1.0704031991188283
Bangladesh,2017,1.0852301781508444
Bangladesh,2018,1.1024603372152288
Bangladesh,2019,1.1215608953824185
Bangladesh,2020,1.1282533409754116
Bangladesh,2025,1.231595059018701
Bangladesh,2030,1.3072819347176277
Bangladesh,2035,1.3808195619938215
Bangladesh,2040,1.4523876389796977
Bangladesh,2045,1.520968904355201
Bangladesh,2050,1.5859983798761246
Bangladesh,2055,1.6473330406874904
Bangladesh,2060,1.7052815424477845
Bangladesh,2065,1.7601471900270262
Bangladesh,2070,1.812124237369735
Bangladesh,2075,1.861300473967216
Bangladesh,2080,1.9063672890495664
Bangladesh,2085,1.9476267635048725
Bangladesh,2090,1.9846613632660504
Bangladesh,2095,2.018925667277886
Bangladesh,2100,2.0512162636527504
Bhutan,2011,1.0
Bhutan,2012,1.008657002715181
Bhutan,2013,1.0103938210688075
Bhutan,2014,1.0207193765652287
Bhutan,2015,1.0364509216951174
Bhutan,2016,1.0524340818797986
Bhutan,2017,1.0604495223816306
Bhutan,2018,1.0679691073364022
Bhutan,2019,1.0787409498475276
Bhutan,2020,1.0523679765995533
Bhutan,2025,1.0901022061433812
Bhutan,2030,1.1452704389222341
Bhutan,2035,1.1960859914475772
Bhutan,2040,1.2453688352266716
Bhutan,2045,1.2932596310549114
Bhutan,2050,1.3395002087167005
Bhutan,2055,1.3836495413205319
Bhutan,2060,1.425459701848314
Bhutan,2065,1.4648363976908962
Bhutan,2070,1.5017178497570194
Bhutan,2075,1.5359507776941388
Bhutan,2080,1.5669178537951087
Bhutan,2085,1.5956961961422138
Bhutan,2090,1.6211363152771348
Bhutan,2095,1.6437395835902688
Bhutan,2100,1.664061498157621
India,2011,1.0
India,2012,1.0106760375147268
India,2013,1.0239141371019047
India,2014,1.0400625338921512
India,2015,1.058052956718425
India,2016,1.0769483569521012
India,2017,1.0922925263076064
India,2018,1.1070658380223724
India,2019,1.1150508807643031
India,2020,1.0950741010448248
India,2025,1.172761318061803
India,2030,1.240631011529243
India,2035,1.2949344583358615
India,2040,1.349817590103282
India,2045,1.4050117028802165
India,2050,1.4603419380056115
India,2055,1.5159792473889808
India,2060,1.571303446210974
India,2065,1.625000810463142
India,2070,1.6771662588703626
India,2075,1.7278993797838567
India,2080,1.7763079869867042
India,2085,1.822472758472979
India,2090,1.8660622512286353
India,2095,1.908002999579078
India,2100,1.94882183093264
Maldives,2011,1.0
Maldives,2012,0.9938274925695824
