n,y,value
Nepal,2075,1.341918871878042
Nepal,2080,1.3298913811022064
Nepal,2085,1.3151245267167888
Nepal,2090,1.2985998924999214
Nepal,2095,1.2806947334730852
Nepal,2100,1.262119584083752
Pakistan,2011,1.0
Pakistan,2012,1.0028026935013392
Pakistan,2013,1.0074612098937121
Pakistan,2014,1.0127015455757746
Pakistan,2015,1.0181151585849413
Pakistan,2016,1.0247727367297506
Pakistan,2017,1.029462048030657
Pakistan,2018,1.0362182607343047
Pakistan,2019,1.0375062488700688
Pakistan,2020,1.0329528986118164
Pakistan,2025,1.0543757788015364
Pakistan,2030,1.073650185864041
Pakistan,2035,1.090571345560186
Pakistan,2040,1.1057250141439514
Pakistan,2045,1.118293247713696
Pakistan,2050,1.1274702535089793
Pakistan,2055,1.1329502214537135
Pakistan,2060,1.1347262876943698
Pakistan,2065,1.13300923568073
Pakistan,2070,1.1280544705436992
Pakistan,2075,1.1201890983269875
Pakistan,2080,1.109961146620332
Pakistan,2085,1.0979756132354108
Pakistan,2090,1.084860508149395
Pakistan,2095,1.0710363867831012
Pakistan,2100,1.056764470925318
Sri Lanka,2011,1.0
Sri Lanka,2012,1.0039370279817186
Sri Lanka,2013,1.0055698810029603
Sri Lanka,2014,1.0080107279864414
Sri Lanka,2015,1.0094250430928113
Sri Lanka,2016,1.0109993879342074
Sri Lanka,2017,1.0127661849086442
Sri Lanka,2018,1.013281177185525
Sri Lanka,2019,1.0131416649803524
Sri Lanka,2020,1.0117116044178096
Sri Lanka,2025,1.010084214132175
Sri Lanka,2030,1.0135293169162263
Sri Lanka,2035,1.0158360254717311
Sri Lanka,2040,1.0166492649412708
Sri Lanka,2045,1.0157800770158336
Sri Lanka,2050,1.0130971656028036
Sri Lanka,2055,1.0085874215618902
Sri Lanka,2060,1.0024639436562774
Sri Lanka,2065,0.995058642596697
Sri Lanka,2070,0.9866917744279783
Sri Lanka,2075,0.9772790247453658
Sri Lanka,2080,0.9672688232593979
Sri Lanka,2085,0.9568533759117773
Sri Lanka,2090,0.9464700791274883
Sri Lanka,2095,0.9363046879316135
Sri Lanka,2100,0.9261419181733891
