n,y,value
Afghanistan,2011,1.0
Afghanistan,2012,0.9882309438615712
Afghanistan,2013,0.9852533747272313
Afghanistan,2014,0.9867214002378571
Afghanistan,2015,0.9891919568392118
Afghanistan,2016,0.9897394659114651
Afghanistan,2017,0.9900868983242026
Afghanistan,2018,0.9926483534810554
Afghanistan,2019,0.9912558712368974
Afghanistan,2020,0.9994399975228824
Afghanistan,2025,0.9926686867281062
Afghanistan,2030,0.9666748699919505
Afghanistan,2035,0.9361906888365205
Afghanistan,2040,0.9027784892844553
Afghanistan,2045,0.8679615786967767
Afghanistan,2050,0.8329003477861096
Afghanistan,2055,0.7983832792050084
Afghanistan,2060,0.7649756106675041
Afghanistan,2065,0.733062342102893
Afghanistan,2070,0.7027676748737512
Afghanistan,2075,0.6742903032876645
Afghanistan,2080,0.6475967800208331
Afghanistan,2085,0.6227179215708917
Afghanistan,2090,0.5999475439350679
Afghanistan,2095,0.5792842829472837
Afghanistan,2100,0.5605276185591008
Bangladesh,2011,1.0
Bangladesh,2012,0.9934210893489855
Bangladesh,2013,0.9874849268573485
Bangladesh,2014,0.9814545925242073
Bangladesh,2015,0.9747457170634601
Bangladesh,2016,0.9673910796501739
Bangladesh,2017,0.9606952576036092
Bangladesh,2018,0.9529849966685259
Bangladesh,2019,0.9445243253971154
Bangladesh,2020,0.9415809259256676
Bangladesh,2025,0.897429054163917
Bangladesh,2030,0.8665076292752284
Bangladesh,2035,0.8374851535514248
Bangladesh,2040,0.8101200574798614
Bangladesh,2045,0.7846455665242346
Bangladesh,2050,0.7611173973399175
Bangladesh,2055,0.7394484130331612
Bangladesh,2060,0.7194139574947216
Bangladesh,2065,0.7008167658765437
Bangladesh,2070,0.6835158208308185
Bangladesh,2075,0.6674187375738198
Bangladesh,2080,0.6528895277049086
Bangladesh,2085,0.6397679472335325
Bangladesh,2090,0.6281320954247992
Bangladesh,2095,0.6174830741516295
Bangladesh,2100,0.607547367165748
Bhutan,2011,1.0
Bhutan,2012,0.9955313908224694
Bhutan,2013,0.9946370642467158
Bhutan,2014,0.9893351599353223
Bhutan,2015,0.9813059182835436
Bhutan,2016,0.9732069178450273
Bhutan,2017,0.9691671355021653
Bhutan,2018,0.9653902970248722
Bhutan,2019,0.9600016501859926
Bhutan,2020,0.9732402949835915
Bhutan,2025,0.9543454273376883
Bhutan,2030,0.9272634190594694
Bhutan,2035,0.9028511085053536
Bhutan,2040,0.8796306836053901
Bhutan,2045,0.8574699907481231
Bhutan,2050,0.8364296929692504
Bhutan,2055,0.8166514277231891
Bhutan,2060,0.7981877372714183
Bhutan,2065,0.7810259190950121
Bhutan,2070,0.7651439580754219
Bhutan,2075,0.7505633202911689
Bhutan,2080,0.7375030139352455
Bhutan,2085,0.7254729618740705
Bhutan,2090,0.7149222990555909
Bhutan,2095,0.7056128567965004
Bhutan,2100,0.6972940617997012
India,2011,1.0
India,2012,0.9949647724462285
India,2013,0.9887672567034225
India,2014,0.9812747326703999
India,2015,0.9730125159695745
India,2016,0.9644282566038223
India,2017,0.9575258540804864
India,2018,0.9509367400948476
India,2019,0.9473978999758926
India,2020,0.9562810370243953
India,2025,0.9222738378031766
India,2030,0.8936778809292302
India,2035,0.8714766150492315
India,2040,0.8496039400216848
India,2045,0.8281416250965494
India,2050,0.8071290141953966
India,2055,0.7864754974561614
India,2060,0.7663829888657125
India,2065,0.747281523230762
India,2070,0.7290825822931907
India,2075,0.7117047474631162
India,2080,0.695405155491542
India,2085,0.6801068366049673
India,2090,0.6658736577804818
India,2095,0.6523660907166986
India,2100,0.6393903938532824
Maldives,2011,1.0
Maldives,2012,1.0031973660763092
Maldives,2013,0.9980207596547896
Maldives,2014,0.9954911821475999
Maldives,2015,0.997575769992316
Maldives,2016,0.9930801079348864
Maldives,2017,0.9900626716400414
Maldives,2018,0.9858518900015396
Maldives,2019,0.9802527697079307
Maldives,2020,1.0294099615980477
Maldives,2025,0.9645628439338105
Maldives,2030,0.9392687286198185
Maldives,2035,0.918017910972904
Maldives,2040,0.9007656408507997
Maldives,2045,0.887213710994725
Maldives,2050,0.8763108857703944
Maldives,2055,0.8669071909226225
Maldives,2060,0.8584175073997132
Maldives,2065,0.8508248533483038
Maldives,2070,0.8445497976311347
Maldives,2075,0.839373381167908
Maldives,2080,0.8346737225731439
Maldives,2085,0.8290278434455024
Maldives,2090,0.8226687427422738
Maldives,2095,0.8170189844367308
Maldives,2100,0.8127552913121067
Nepal,2011,1.0
Nepal,2012,0.9938258119758043
Nepal,2013,0.9891541031746633
Nepal,2014,0.9812436658909285
Nepal,2015,0.9764502636663265
Nepal,2016,0.9771211936135829
Nepal,2017,0.9664464790111078
Nepal,2018,0.9575715544092965
Nepal,2019,0.9499050895767216
Nepal,2020,0.9559284268998052
Nepal,2025,0.9329096824422782
Nepal,2030,0.9041148076459441
Nepal,2035,0.8726970413900501
Nepal,2040,0.8393718433336118
Nepal,2045,0.8059223603929998
Nepal,2050,0.7733966643590321
Nepal,2055,0.7422522410099657
Nepal,2060,0.7125416381323522
Nepal,2065,0.6844100708618388
Nepal,2070,0.657993106582367
Nepal,2075,0.633458832413198
Nepal,2080,0.611198052932434
Nepal,2085,0.5909740867761195
Nepal,2090,0.5726864951835575
Nepal,2095,0.5558341387079885
Nepal,2100,0.540461269945976
Pakistan,2011,1.0
Pakistan,2012,0.9979016611040299
Pakistan,2013,0.9943718010389657
Pakistan,2014,0.9903348030168572
Pakistan,2015,0.9860855443862575
Pakistan,2016,0.980741153485631
Pakistan,2017,0.9768917290949868
Pakistan,2018,0.9712103802591766
Pakistan,2019,0.9701079596159337
Pakistan,2020,0.9739770211229034
Pakistan,2025,0.9550111465457943
Pakistan,2030,0.935857565713634
Pakistan,2035,0.9165422930032944
Pakistan,2040,0.8959359038442877
Pakistan,2045,0.8743227913066245
Pakistan,2050,0.852385163415443
Pakistan,2055,0.8305336990288426
Pakistan,2060,0.8091994549261778
Pakistan,2065,0.7882503808048956
Pakistan,2070,0.7679016271496005
Pakistan,2075,0.7482086806061826
Pakistan,2080,0.729524662215378
Pakistan,2085,0.7120290829169714
Pakistan,2090,0.6958572094809099
Pakistan,2095,0.6809138685424317
Pakistan,2100,0.6670382031020291
Sri Lanka,2011,1.0
Sri Lanka,2012,0.9913392276021414
Sri Lanka,2013,0.9873585821028605
Sri Lanka,2014,0.9808168267351469
Sri Lanka,2015,0.9765963066050144
Sri Lanka,2016,0.9713780021763192
Sri Lanka,2017,0.9645568389641473
Sri Lanka,2018,0.9622856705900938
Sri Lanka,2019,0.9629171446950734
Sri Lanka,2020,0.9687785995012151
Sri Lanka,2025,0.9744883980234206
Sri Lanka,2030,0.9611292897434519
Sri Lanka,2035,0.9466155372206841
Sri Lanka,2040,0.9314606231485076
Sri Lanka,2045,0.9157618657477873
Sri Lanka,2050,0.899676473251109
Sri Lanka,2055,0.8834883440616901
Sri Lanka,2060,0.8676911674232974
Sri Lanka,2065,0.8526062306547557
Sri Lanka,2070,0.8383500860127182
Sri Lanka,2075,0.8244427168689172
Sri Lanka,2080,0.8112883718212758
Sri Lanka,2085,0.7988644447065254
Sri Lanka,2090,0.7874345356333508
Sri Lanka,2095,0.7769649224505577
Sri Lanka,2100,0.7670732077677939
