n,y,value
Maldives,2011,1.0
Maldives,2012,0.999499294172131
Maldives,2013,1.0003066039140456
Maldives,2014,1.0006947425686339
Maldives,2015,1.0003751854453555
Maldives,2016,1.0010608191756747
Maldives,2017,1.0015136334513164
Maldives,2018,1.0021356443697955
Maldives,2019,1.002944936206016
Maldives,2020,0.9951414521282961
Maldives,2025,1.005104871671873
Maldives,2030,1.008254140258521
Maldives,2035,1.010584526519223
Maldives,2040,1.0122656466945088
Maldives,2045,1.0134540926650675
Maldives,2050,1.0143259563174416
Maldives,2055,1.015017607602428
Maldives,2060,1.015594027513715
Maldives,2065,1.0160709330657254
Maldives,2070,1.0164375413730187
Maldives,2075,1.0167211888334133
Maldives,2080,1.0169639973372917
Maldives,2085,1.017237155625685
Maldives,2090,1.0175205620205265
Maldives,2095,1.0177507617918464
Maldives,2100,1.0179110123936987
Nepal,2011,1.0
Nepal,2012,1.0009480020515193
Nepal,2013,1.0016488196648032
Nepal,2014,1.0028031910478055
Nepal,2015,1.0034829828232705
Nepal,2016,1.0033887264542567
Nepal,2017,1.0048539398942178
Nepal,2018,1.0060163002578697
Nepal,2019,1.0069797268043221
Nepal,2020,1.0062259576869075
Nepal,2025,1.008981595568677
Nepal,2030,1.011954037143634
Nepal,2035,1.0145983690840779
Nepal,2040,1.0167212705770685
Nepal,2045,1.0181436133330173
Nepal,2050,1.0188396189982207
Nepal,2055,1.0188613945724456
Nepal,2060,1.018281966823945
Nepal,2065,1.0171789870004087
Nepal,2070,1.0156372197758885
Nepal,2075,1.0137512860591351
Nepal,2080,1.0116478239284459
Nepal,2085,1.0094009331682923
Nepal,2090,1.007083300977417
Nepal,2095,1.0046980144382358
Nepal,2100,1.002305528822886
Pakistan,2011,1.0
Pakistan,2012,1.0003154669734258
Pakistan,2013,1.0008404505409325
Pakistan,2014,1.0014320956213951
Pakistan,2015,1.0020447493405045
Pakistan,2016,1.002800594218474
Pakistan,2017,1.0033348614204285
Pakistan,2018,1.0041078596297899
Pakistan,2019,1.0042557097896245
Pakistan,2020,1.003733745327308
Pakistan,2025,1.006210298633063
Pakistan,2030,1.008502039011116
Pakistan,2035,1.010599964248906
Pakistan,2040,1.0126017718002365
Pakistan,2045,1.014438524780842
Pakistan,2050,1.0160265361981766
Pakistan,2055,1.0173300047726448
Pakistan,2060,1.0183326702838362
Pakistan,2065,1.0190553204585897
Pakistan,2070,1.0195060682201338
Pakistan,2075,1.0197035915152974
Pakistan,2080,1.0196708392719998
Pakistan,2085,1.0194427869696698
Pakistan,2090,1.019059402215273
Pakistan,2095,1.0185552384542624
Pakistan,2100,1.0179559354110699
Sri Lanka,2011,1.0
Sri Lanka,2012,1.0012857652096578
Sri Lanka,2013,1.0018622907272108
Sri Lanka,2014,1.0027900062533157
Sri Lanka,2015,1.0033755124576968
Sri Lanka,2016,1.0040853181359215
Sri Lanka,2017,1.00498960525862
Sri Lanka,2018,1.0052847761496622
Sri Lanka,2019,1.005203003855372
Sri Lanka,2020,1.0044330689936054
Sri Lanka,2025,1.003664114679204
Sri Lanka,2030,1.0054339282115314
Sri Lanka,2035,1.0072407382341368
Sri Lanka,2040,1.00899843823711
Sri Lanka,2045,1.010680227259869
Sri Lanka,2050,1.0122565439008433
Sri Lanka,2055,1.0136925298072612
Sri Lanka,2060,1.0149479912611736
Sri Lanka,2065,1.0160119269705896
Sri Lanka,2070,1.0168957735316437
Sri Lanka,2075,1.0176435705714153
Sri Lanka,2080,1.018246339496595
Sri Lanka,2085,1.0187217835494922
Sri Lanka,2090,1.019078175515439
Sri Lanka,2095,1.0193360721113456
Sri Lanka,2100,1.0195191305693367
