n,y,value
Afghanistan,2011,1.0
Afghanistan,2012,0.9975615445150015
Afghanistan,2013,0.9969178072144558
Afghanistan,2014,0.9972365397521362
Afghanistan,2015,0.9977670018724496
Afghanistan,2016,0.9978835511295193
Afghanistan,2017,0.9979573199170804
Afghanistan,2018,0.9984966334992226
Afghanistan,2019,0.9982044406543563
Afghanistan,2020,0.9998878077259025
Afghanistan,2025,0.9985008826031272
Afghanistan,2030,0.9926571888140456
Afghanistan,2035,0.9847574467484282
Afghanistan,2040,0.9748066148383708
Afghanistan,2045,0.963004218702952
Afghanistan,2050,0.9496434481788428
Afghanistan,2055,0.9350432635707752
Afghanistan,2060,0.9195419173196616
Afghanistan,2065,0.9034689749692912
Afghanistan,2070,0.8870595298172613
Afghanistan,2075,0.8706022733832501
Afghanistan,2080,0.8542577029085326
Afghanistan,2085,0.8382142386291962
Afghanistan,2090,0.8228360328829939
Afghanistan,2095,0.80829808239461
Afghanistan,2100,0.7946141805239776
Bangladesh,2011,1.0
Bangladesh,2012,0.998981880979519
Bangladesh,2013,0.9980201147742911
Bangladesh,2014,0.9970011052236339
Bangladesh,2015,0.9958175835547229
Bangladesh,2016,0.9944596483629567
Bangladesh,2017,0.993168179265488
Bangladesh,2018,0.9916157191866717
Bangladesh,2019,0.9898314541314901
Bangladesh,2020,0.9891908721373459
Bangladesh,2025,0.9783434622215175
Bangladesh,2030,0.9693500294347152
Bangladesh,2035,0.9598481247033255
Bangladesh,2040,0.9499369740868007
Bangladesh,2045,0.9398706974770559
Bangladesh,2050,0.9298460216348616
Bangladesh,2055,0.9199886718544311
Bangladesh,2060,0.9103360487132727
Bangladesh,2065,0.9009076127550222
Bangladesh,2070,0.8917272605534922
Bangladesh,2075,0.8828279144842807
Bangladesh,2080,0.8744962292918963
Bangladesh,2085,0.866725447136135
Bangladesh,2090,0.8596371846587927
Bangladesh,2095,0.8529860918283811
Bangladesh,2100,0.8466380301430957
Bhutan,2011,1.0
Bhutan,2012,0.9990940697994282
Bhutan,2013,0.9989098298301742
Bhutan,2014,0.9977975211151546
Bhutan,2015,0.9960477134197019
Bhutan,2016,0.9942030932550664
Bhutan,2017,0.9932531439980283
Bhutan,2018,0.9923470694778007
Bhutan,2019,0.9910242985591449
Bhutan,2020,0.9942108591190997
Bhutan,2025,0.9895979033578
Bhutan,2030,0.9822308284802547
Bhutan,2035,0.9748297043537639
Bhutan,2040,0.9671226179199105
Bhutan,2045,0.9591613960254991
Bhutan,2050,0.951055383457074
Bhutan,2055,0.9429493688367401
Bhutan,2060,0.9349564580112436
Bhutan,2065,0.9271579399905566
Bhutan,2070,0.9196234205102143
Bhutan,2075,0.9124367749676293
Bhutan,2080,0.9057798265764436
Bhutan,2085,0.8994637802694221
Bhutan,2090,0.8937785771863078
Bhutan,2095,0.8886486470228828
Bhutan,2100,0.8839742673565866
India,2011,1.0
India,2012,0.9992252799627709
India,2013,0.9982313442661168
India,2014,0.9969700614473076
India,2015,0.9955032759993422
India,2016,0.9938946837519935
India,2017,0.9925384958107486
India,2018,0.991191521673356
India,2019,0.9904469476208354
India,2020,0.9922879462790825
India,2025,0.984733948027359
India,2030,0.977314132942371
India,2035,0.9708735298607309
India,2040,0.9639414865113263
India,2045,0.9565684819700969
India,2050,0.9487972017837304
India,2055,0.9406209936928192
India,2060,0.9321506236868856
India,2065,0.9236215634302362
India,2070,0.9150593964297017
India,2075,0.9064826103667181
India,2080,0.8980786428168257
India,2085,0.8898714970946949
India,2090,0.8819554364671008
India,2095,0.8741907344080345
India,2100,0.8664983726333094
Maldives,2011,1.0
Maldives,2012,1.0006332199118169
Maldives,2013,0.9996017565296207
Maldives,2014,0.999085807405119
Maldives,2015,0.999511560507161
Maldives,2016,0.9985867501281205
Maldives,2017,0.9979521807520048
Maldives,2018,0.9970480721814425
Maldives,2019,0.995812369409226
Maldives,2020,1.0053520065102917
Maldives,2025,0.9921462449105487
Maldives,2030,0.9856062378913528
Maldives,2035,0.9795125443193822
Maldives,2040,0.9741640909960187
Maldives,2045,0.9697109700414959
Maldives,2050,0.9659676495195968
Maldives,2055,0.9626240125125651
Maldives,2060,0.9595138939537216
Maldives,2065,0.956658875968644
Maldives,2070,0.9542469140075194
Maldives,2075,0.9522215479622572
Maldives,2080,0.9503547726216472
Maldives,2085,0.9480769657784087
Maldives,2090,0.945465424082549
Maldives,2095,0.9431043091541661
Maldives,2100,0.9412969715014186
Nepal,2011,1.0
Nepal,2012,0.998741858646814
Nepal,2013,0.9977589303696577
Nepal,2014,0.9960338396536573
Nepal,2015,0.9949513854820873
Nepal,2016,0.9951045808412193
Nepal,2017,0.9926021977119243
Nepal,2018,0.9904162326489008
Nepal,2019,0.9884509250259895
Nepal,2020,0.9900010208377884
Nepal,2025,0.9838400565590267
Nepal,2030,0.9752304828036367
Nepal,2035,0.9646952890596003
Nepal,2040,0.9522209414621187
Nepal,2045,0.9383548340826933
Nepal,2050,0.9235767139857194
Nepal,2055,0.9082246056708972
Nepal,2060,0.8924768684830152
Nepal,2065,0.8765657846472011
Nepal,2070,0.8607297552512192
Nepal,2075,0.8452372121038358
Nepal,2080,0.8305177414911545
Nepal,2085,0.8165912381981263
Nepal,2090,0.8035379230310636
Nepal,2095,0.7911166656077422
Nepal,2100,0.7794530432729933
Pakistan,2011,1.0
Pakistan,2012,0.9996807202407578
Pakistan,2013,0.9991321107671061
Pakistan,2014,0.9984869578147878
